filepath,label,original_source_path,source_dataset,source_url,license_or_usage_note,width,height,sha256
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-123.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-123.png,ICL_Dataset,,Academic use only,1898,1420,d365cb047aee29399e291d0da6fd713bb357bab6e214568a73f2ee448c89edd0
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-124.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-124.png,ICL_Dataset,,Academic use only,1898,1420,d09d9348d881d63461b9113aa4cddf252bda86ab2fe649ff36c1c1acc55599a4
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-125.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-125.png,ICL_Dataset,,Academic use only,1898,1420,6a23f4c2a628e00615d0bbf6e01a407a5f634ab3cefb7d84ee8be0984fc5001e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-126.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-126.png,ICL_Dataset,,Academic use only,1898,1420,98170b1a24fb06bf07142c91e45d819e6bb6999aaf8c1f2c2a834f6572ebc9bd
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-127.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-127.png,ICL_Dataset,,Academic use only,1898,1420,6319819fe0c056841d1ad67f03cb95e07aa7c39ba93e47588f8e280bea77d993
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-128.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-128.png,ICL_Dataset,,Academic use only,1898,1420,935729a469c8001dd38f61c337bb8168e1e5532461d24ac296a9a0b113b1b88f
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-129.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-129.png,ICL_Dataset,,Academic use only,1898,1420,3fbf2642d22f21862eb98b9399dcadd0773a921051d26361d995908f88f2da5b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-130.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-130.png,ICL_Dataset,,Academic use only,1898,1420,2ca6b8d2e37ac193ff9959d42d7c7ad436f50fd2317a8d7e36b97d90c0c41e9d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-131.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-131.png,ICL_Dataset,,Academic use only,1898,1420,b1f825a68053f92ddb894d50a67a30c8c3a47cd7457ebfa1cccf970af1e200ef
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-132.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-132.png,ICL_Dataset,,Academic use only,1898,1420,9570ed9dc25f7629864e4bfff1313cea9bd9a111791cdbf16856ecbf89cafeae
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-133.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-133.png,ICL_Dataset,,Academic use only,1898,1420,aed01a397ae69cd35f67875f55bc7f6912fbe76f750d2d8a587b2bb6da9ec777
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-134.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-134.png,ICL_Dataset,,Academic use only,1898,1420,2ca818ab0a44d2e00c1ee27b46663745edfda9456c540bb85b970738d60002a6
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-135.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-135.png,ICL_Dataset,,Academic use only,1898,1420,6e2d1c0d568b111daa2ed7b5c51ebfd11b29f1f39fe6c6085f9fda4f589060a7
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-136.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-136.png,ICL_Dataset,,Academic use only,1898,1420,50ac8267a86e12dea96065a99c7408216a15908db3687a19c3c1089f062632bf
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-137.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-137.png,ICL_Dataset,,Academic use only,1898,1420,845472749f4bfd0efd7a9c282432b721d24ccf9c8d61732e88c33b6c2551a320
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-138.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-138.png,ICL_Dataset,,Academic use only,1898,1420,3a0d7608187ea1e411001b6b387fd5baca3c2d5449036efe7a0a6f594eb1dc03
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%EPM2-139.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%EPM2-139.png,ICL_Dataset,,Academic use only,1898,1420,af5b2bddd4bd2e34489a5075aafc1671a63aa1f620ec5696aee3e2957b305de3
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-155.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-155.png,ICL_Dataset,,Academic use only,2130,1420,815e772d061ee706336c867a9da8cddc152bea0c45d785467aac7cb8fb6229b8
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-156.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-156.png,ICL_Dataset,,Academic use only,2130,1420,11770ab78b23a4b2fc7d59d62157c634af9459a0092340643a5a888b24355c1f
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-157.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-157.png,ICL_Dataset,,Academic use only,2130,1420,b61c97e0c255410e8509f1cc07f7eb9715c24b72bff9181513006f02ee707c7e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-158.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-158.png,ICL_Dataset,,Academic use only,2130,1420,f5a921a8143cc03162b3e1ada9f3d30b83650ea31f0b65af0cc97d87fd1b47f4
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-159.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-159.png,ICL_Dataset,,Academic use only,2130,1420,e78961c69b937b48b251ced8e32050b0c9cd7e563bab3d5b3b4c0317a3bf7038
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-160.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-160.png,ICL_Dataset,,Academic use only,2130,1420,5b21424ba293fbe15e5555e319260238c9aaf66ba52504f4483f8ad99f5cd18a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-161.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-161.png,ICL_Dataset,,Academic use only,2130,1420,411f819d9e710ae1a188bbe5c697949fc91fd17b7f766d4bec3622fdc1f3a79e
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-162.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-162.png,ICL_Dataset,,Academic use only,2130,1420,465774f176dbfc56a67980dc02c8672be1f405952c317ef5d0cf2976b189a017
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-163.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-163.png,ICL_Dataset,,Academic use only,2130,1420,9c7bbfccb1f49741ef113737ebe84afd0c464cca970df813ffe055b6b1d2199b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-164.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-164.png,ICL_Dataset,,Academic use only,2130,1420,1aad295d60abedc7e5ca295554db1b99b6deab457cb77542703b0c8ae43f166a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-165.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-165.png,ICL_Dataset,,Academic use only,2130,1420,be2653511b1425b71673c6210b1cc7fea63cc98a0c7b7ef536c52a8a437a851b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-166.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-166.png,ICL_Dataset,,Academic use only,2130,1420,078dc391ade986987303b5df21bb1e4400b8e41a14f9173c1f23ee92c4f302ab
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-167.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-167.png,ICL_Dataset,,Academic use only,2130,1420,c642369dea502cf83fc1ede6f73d8ddf844417fa9c42ba675eef21166735af90
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-168.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-168.png,ICL_Dataset,,Academic use only,2130,1420,a258d912654f3dc63c6de9db9b784527f261c2299ddc22a916e0f3ef8acd06f6
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-169.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-169.png,ICL_Dataset,,Academic use only,2130,1420,aefa1467f633e1518381def6343ffdd704c444587480adba67c6faaf0dd81d55
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-170.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-170.png,ICL_Dataset,,Academic use only,2130,1420,684c2328ad6320635f8f730490c6efa44519748b4efdc0385b8296b115ec9923
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-171.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-171.png,ICL_Dataset,,Academic use only,2130,1420,58f90c0bf6771fad26e8d7b1258cb028e11745e483ef12f5734dfbc68c5b6249
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-172.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-172.png,ICL_Dataset,,Academic use only,2130,1420,8458e805f7308fe71d4165f3a8e02d65096bf1d307cae4572f101fd5334fc863
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-173.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-173.png,ICL_Dataset,,Academic use only,2130,1420,d70aa945545ac979e6ef56b208e30d7d98ff51f9106c822a7e35ec6d8a1079bf
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%RX100-174.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%RX100-174.png,ICL_Dataset,,Academic use only,2130,1420,b82237271a00ad4f5e4cc12e861b3d276c2ca8ddcfb1a1b196057f9e188976e4
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-190.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-190.png,ICL_Dataset,,Academic use only,1898,1420,9ff1a4d3d4384454b0f65c4c872f4e453180365be9fd3c8ee0754e0ec37ac188
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-191.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-191.png,ICL_Dataset,,Academic use only,1898,1420,489ba11316b787298e555a619ec3657aad732ec7a94111fc97370c2ec2c72cad
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-192.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-192.png,ICL_Dataset,,Academic use only,1898,1420,3c03dfe0163972cd4145f0efa82707071afbb5fd998b3afddfb9fd855ce5350d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-193.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-193.png,ICL_Dataset,,Academic use only,1898,1420,09d8d27e752ff082321b3cfbdb4dd44305ac1131c907e3ec1766cf7fce3e0e34
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-194.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-194.png,ICL_Dataset,,Academic use only,1898,1420,786bb16e25c1df7b0ebaf6fdd18351502da208f690f3ffa9492d5cf4c8f1c2c8
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-195.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-195.png,ICL_Dataset,,Academic use only,1898,1420,57931fc779fab68a322e7b6c178661420ae1d347fda5d3f8ba776d4ed62640f8
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-196.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-196.png,ICL_Dataset,,Academic use only,1898,1420,cca01e47f6b8a84412379455ac21897b167ba80d6b2e92866c9f4b7f071a379c
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-197.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-197.png,ICL_Dataset,,Academic use only,1898,1420,ea387e03db9e5e067f4564351500b096d39fa5ccc066353fe83f087f72cc2cb9
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-198.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-198.png,ICL_Dataset,,Academic use only,1898,1420,b8e129bdf4f3b8cd93b2b79abfd5dd92bb5ba88f2e1ea83171687eb93b9a53cd
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-199.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-199.png,ICL_Dataset,,Academic use only,1898,1420,5d8f68aa959d2d863eed3477d6b0e14b12a1be9e7d0faabafbed4d08863e9860
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-200.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-200.png,ICL_Dataset,,Academic use only,1898,1420,76f11a30cc9ac0dfb11a2614b2ffdbb589b2197bfcdcffacddf1a8aed133d37d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-201.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-201.png,ICL_Dataset,,Academic use only,1898,1420,a87252254b30e1d7a231c06d3e527c77613de638362d9712000be1059508db38
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-202.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-202.png,ICL_Dataset,,Academic use only,1898,1420,752fc90596f45e35bdd02523c72436165c1b942e1ebb2dd70d10bb309a9d0381
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-203.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-203.png,ICL_Dataset,,Academic use only,1898,1420,782519fa2a11966332aee3fb56deb471cb940eeb69c6b60b573c6f0ceafcb049
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-204.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-204.png,ICL_Dataset,,Academic use only,1898,1420,bcdddaa6db3d0ee451fb040db9422d2f8455f0ea0a870110278bdd3296701565
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-205.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-205.png,ICL_Dataset,,Academic use only,1898,1420,e759ddeb9d78b257ad856880f15c8ffce9fb0225c5552ed323f67130df196886
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-206.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-206.png,ICL_Dataset,,Academic use only,1898,1420,72bc78778070850523ecf632f2057eaa5ee0c85eeccfd0514d5b901cfe825e84
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-207.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-207.png,ICL_Dataset,,Academic use only,1898,1420,438c48df3dbce054ceb73f513e822cb0bbadb8671c71fdf06661807f7ad3e572
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-208.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-208.png,ICL_Dataset,,Academic use only,1898,1420,00e1b98fc4824d22fcf74c9076c17b87d165692d2baca52452d803b01711be86
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%TZ7-209.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%TZ7-209.png,ICL_Dataset,,Academic use only,1898,1420,3b47ee95523ac95d3bda30b551cb1fc6077cbcf2d78a6455a916188ad60294d0
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\screen\DS-05-R%EOS600D%EA232WMI%V550B-225.png,screen,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\RecapturedImages\RecapturedImages\600D\DS-05-R%EOS600D%EA232WMI%V550B-225.png,ICL_Dataset,,Academic use only,1898,1420,e3b7c0e20803b57a91cb03566fd79010f2b3a614a79e04af5ae93c9e2021c9b6
